ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WHITE,HISPANIC,BLACK,ASIAN,NATIVE,OTHER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGREE
87699,87699,Deest,Gelderland,29341,Deest,29341,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
87757,87757,Druten,Gelderland,65763,Druten,65763,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
88071,88071,Horssen,Gelderland,75204,Horssen,75204,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
88130,88130,Puiflijk,Gelderland,10319,Puiflijk,10319,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
88159,88159,Rozendaal,Gelderland,34947,Rozendaal,34947,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
88225,88225,Aerdt,Gelderland,91883,Aerdt,91883,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
88259,88259,Herwen,Gelderland,55836,Herwen,55836,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
88291,88291,Lobith,Gelderland,62210,Lobith,62210,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
88401,88401,Pannerden,Gelderland,75203,Pannerden,75203,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
88504,88504,Tolkamer,Gelderland,95330,Tolkamer,95330,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
88592,88592,Nunspeet,Gelderland,15647,Nunspeet,15647,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
89156,89156,Elspeet,Gelderland,21907,Elspeet,21907,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
89255,89255,Hulshorst,Gelderland,97672,Hulshorst,97672,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
89305,89305,Vierhouten,Gelderland,43804,Vierhouten,43804,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
89331,89331,Doorwerth,Gelderland,88498,Doorwerth,88498,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
89505,89505,Heelsum,Gelderland,51691,Heelsum,51691,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
89616,89616,Heveadorp,Gelderland,30425,Heveadorp,30425,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
89640,89640,Wolfheze,Gelderland,12337,Wolfheze,12337,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
89687,89687,Oosterbeek,Gelderland,33472,Oosterbeek,33472,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
90078,90078,Renkum,Gelderland,21143,Renkum,21143,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
90380,90380,Nijmegen,Gelderland,54629,Nijmegen,54629,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
95556,95556,'t Loo Oldebroek,Gelderland,23004,'t Loo Oldebroek,23004,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
95588,95588,Hattemerbroek,Gelderland,59814,Hattemerbroek,59814,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
95634,95634,Noordeinde Gld,Gelderland,70289,Noordeinde Gld,70289,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
95645,95645,Oldebroek,Gelderland,54118,Oldebroek,54118,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
95793,95793,Oosterwolde Gld,Gelderland,72892,Oosterwolde Gld,72892,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
95847,95847,Wezep,Gelderland,22258,Wezep,22258,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
96173,96173,Huissen,Gelderland,23650,Huissen,23650,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
96671,96671,Bemmel,Gelderland,96080,Bemmel,96080,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
96989,96989,Gendt,Gelderland,81978,Gendt,81978,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
97170,97170,Angeren,Gelderland,50817,Angeren,50817,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
97250,97250,Doornenburg,Gelderland,60325,Doornenburg,60325,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
97331,97331,Haalderen,Gelderland,45213,Haalderen,45213,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
97380,97380,Ressen,Gelderland,34269,Ressen,34269,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
97390,97390,Beesd,Gelderland,97135,Beesd,97135,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
97503,97503,Gellicum,Gelderland,96910,Gellicum,96910,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
97518,97518,Rumpt,Gelderland,89952,Rumpt,89952,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
97544,97544,Enspijk,Gelderland,38171,Enspijk,38171,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
97567,97567,Deil,Gelderland,70272,Deil,70272,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
97627,97627,Geldermalsen,Gelderland,86209,Geldermalsen,86209,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
97636,97636,Tricht,Gelderland,47976,Tricht,47976,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
97637,97637,Harderwijk,Gelderland,34987,Harderwijk,34987,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
98742,98742,Hierden,Gelderland,57388,Hierden,57388,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
98830,98830,Doetinchem,Gelderland,37146,Doetinchem,37146,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
100144,100144,Gaanderen,Gelderland,83118,Gaanderen,83118,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
100308,100308,Wehl,Gelderland,27933,Wehl,27933,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
100525,100525,Est,Gelderland,36018,Est,36018,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
100546,100546,Haaften,Gelderland,10983,Haaften,10983,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
100629,100629,Heesselt,Gelderland,54966,Heesselt,54966,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
100645,100645,Hellouw,Gelderland,76293,Hellouw,76293,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
100679,100679,Neerijnen,Gelderland,86274,Neerijnen,86274,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
100696,100696,Ophemert,Gelderland,23521,Ophemert,23521,0.5,0.5,0.7,0.0,0.1,0.1,0.0,0.1,0.059661896777454,0.065587890759584,0.064071938810667,0.058444541424536,0.054964742632703,0.065082573443278,0.067758458322806,0.066081723591428,0.067540253118038,0.06848198084388,0.073248041895399,0.069837150010336,0.060626593472219,0.056113191078853,0.042929002917059,0.028401130073271,0.017605714679468,0.013563176149023,0.09,0.02,0.05,0.18,0.11,0.15,0.22,0.11,0.02,0.01,0.09,0.47,0.17,0.25
