,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
1399,1399,UrgentCare1399,Street 1399,Biest-Houtakker,NB,5081HD,yeah nice international support,8568616300,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.5114413713970,5.1369698648688
1400,1400,UrgentCare1400,Street 1400,Haghorst,NB,5087TX,yeah nice international support,2233469632,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.4874212313120,5.1978025592563
1401,1401,UrgentCare1401,Street 1401,Esbeek,NB,5081EC,yeah nice international support,2754349101,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.4726671880300,5.1426234616952
1402,1402,UrgentCare1402,Street 1402,Heeze,NB,5591BN,yeah nice international support,3841695536,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.3861505377100,5.5807339290814
1403,1403,UrgentCare1403,Street 1403,Leende,NB,5595ZG,yeah nice international support,1820555102,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.3593221212470,5.5114015004301
1404,1404,UrgentCare1404,Street 1404,Sterksel,NB,6029PA,yeah nice international support,1178082436,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.3438493542269,5.6307206487504
1405,1405,UrgentCare1405,Street 1405,Willemstad,NB,4797AA,yeah nice international support,7727437100,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6915871440339,4.4383138818034
1406,1406,UrgentCare1406,Street 1406,Heijningen,NB,4794AA,yeah nice international support,3880497388,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6556029615508,4.4099623942932
1407,1407,UrgentCare1407,Street 1407,Klundert,NB,4791AA,yeah nice international support,3822616359,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6599983312033,4.5340882756321
1408,1408,UrgentCare1408,Street 1408,Fijnaart,NB,4793CZ,yeah nice international support,5112832927,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6387198743119,4.4672696401686
1409,1409,UrgentCare1409,Street 1409,Moerdijk,NB,4780AA,yeah nice international support,2379966492,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.7054201780377,4.6238350700734
1410,1410,UrgentCare1410,Street 1410,Zevenbergen,NB,4761AA,yeah nice international support,1884322987,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6432255390444,4.6114058838120
1411,1411,UrgentCare1411,Street 1411,Standdaarbuiten,NB,4758AA,yeah nice international support,6100971100,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6114578206539,4.5177527156803
1412,1412,UrgentCare1412,Street 1412,Noordhoek,NB,4759AA,yeah nice international support,5866417001,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6444974172257,4.5309514312797
1413,1413,UrgentCare1413,Street 1413,Langeweg,NB,4771PA,yeah nice international support,8268060681,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6389235206362,4.6385975020727
1414,1414,UrgentCare1414,Street 1414,Zevenbergschen Hoek,NB,4761PH,yeah nice international support,1720193848,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6699584074210,4.6450384857778
1415,1415,UrgentCare1415,Street 1415,Veldhoven,NB,5500AA,yeah nice international support,1072435894,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.4219549472641,5.3963691645601
1416,1416,UrgentCare1416,Street 1416,De Heen,NB,4655AA,yeah nice international support,7909449131,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6060592722874,4.2705039692644
1417,1417,UrgentCare1417,Street 1417,Dinteloord,NB,4671AA,yeah nice international support,8056901415,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6316362873214,4.3673987595178
1418,1418,UrgentCare1418,Street 1418,Kruisland,NB,4756ZG,yeah nice international support,2677224114,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.5765660529262,4.4235125142749
1419,1419,UrgentCare1419,Street 1419,Nieuw-Vossemeer,NB,4681AA,yeah nice international support,7292897772,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.5881271538574,4.2149642132709
1420,1420,UrgentCare1420,Street 1420,Biezenmortel,NB,5074NA,yeah nice international support,9713496027,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6158420954508,5.1931618571170
1421,1421,UrgentCare1421,Street 1421,Esch,NB,5296KA,yeah nice international support,6271129615,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6126692454731,5.2831112919389
1422,1422,UrgentCare1422,Street 1422,Haaren,NB,5076ZG,yeah nice international support,4979033778,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6005669344915,5.1889010775291
1423,1423,UrgentCare1423,Street 1423,Helvoirt,NB,5268AA,yeah nice international support,7051162955,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6333989803125,5.2318140117849
1424,1424,UrgentCare1424,Street 1424,Aarle-Rixtel,NB,5735ZG,yeah nice international support,6308485946,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.5254371183926,5.6462009669326
1425,1425,UrgentCare1425,Street 1425,Beek en Donk,NB,5741AR,yeah nice international support,4587139653,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.5346604419013,5.6306081689720
1426,1426,UrgentCare1426,Street 1426,Lieshout,NB,5737ZG,yeah nice international support,1669529448,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.5129634708950,5.5967642943143
1427,1427,UrgentCare1427,Street 1427,Mariahout,NB,5738AA,yeah nice international support,4688291260,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.5293817484960,5.5832521014253
1428,1428,UrgentCare1428,Street 1428,Beers NB,NB,5437AA,yeah nice international support,3680817552,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.7264626575183,5.8346628671742
1429,1429,UrgentCare1429,Street 1429,Cuijk,NB,5431AA,yeah nice international support,9544697042,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.7384702042528,5.8746934254329
1430,1430,UrgentCare1430,Street 1430,Haps,NB,5443ZG,yeah nice international support,1531463083,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6839770399610,5.8923004192915
1431,1431,UrgentCare1431,Street 1431,Katwijk NB,NB,5433KA,yeah nice international support,8138172411,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.7504779798618,5.8698827727807
1432,1432,UrgentCare1432,Street 1432,Linden,NB,5439NB,yeah nice international support,8405448594,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.7496689113530,5.8421910636175
1433,1433,UrgentCare1433,Street 1433,Sint Agatha,NB,5435PA,yeah nice international support,9378612277,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.7024377424332,5.9141598723533
1434,1434,UrgentCare1434,Street 1434,Vianen NB,NB,5434LA,yeah nice international support,9879011023,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.7230365345995,5.8597750394273
1435,1435,UrgentCare1435,Street 1435,Best,NB,5681BA,yeah nice international support,2760536547,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.5205962887862,5.3979750114145
1436,1436,UrgentCare1436,Street 1436,Bergeijk,NB,5570AA,yeah nice international support,4376553244,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.3202342197002,5.3494608564000
1437,1437,UrgentCare1437,Street 1437,Luyksgestel,NB,5575AA,yeah nice international support,6132008508,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.2816343358989,5.3050242497302
1438,1438,UrgentCare1438,Street 1438,Riethoven,NB,5560AA,yeah nice international support,8196949768,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.0874102386733,4.6558271498448
1439,1439,UrgentCare1439,Street 1439,Westerhoven,NB,5563AA,yeah nice international support,7224591987,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.3419453167645,5.4168546514789
1440,1440,UrgentCare1440,Street 1440,Maarheeze,NB,6026ZG,yeah nice international support,4530496588,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.3119468723329,5.6206036140483
1441,1441,UrgentCare1441,Street 1441,Soerendonk,NB,6027NA,yeah nice international support,7579692963,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.3021341377998,5.5619516807767
1442,1442,UrgentCare1442,Street 1442,Gastel,NB,6028RA,yeah nice international support,2078266188,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.2870652798531,5.5490565300249
1443,1443,UrgentCare1443,Street 1443,Budel,NB,6021AA,yeah nice international support,9344695165,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.2629059921984,5.5747297023141
1444,1444,UrgentCare1444,Street 1444,Budel-Schoot,NB,6023AA,yeah nice international support,4133914954,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.2438247834359,5.5653454108754
1445,1445,UrgentCare1445,Street 1445,Budel-Dorplein,NB,6024AA,yeah nice international support,7841226115,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.2362894410269,5.5936685442691
1446,1446,UrgentCare1446,Street 1446,Roosendaal,NB,4700AA,yeah nice international support,6492383953,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.5318766087401,4.4564107987794
1447,1447,UrgentCare1447,Street 1447,Wouw,NB,4724AA,yeah nice international support,8707972339,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.5234572780924,4.3898592946726
1448,1448,UrgentCare1448,Street 1448,Heerle,NB,4726AA,yeah nice international support,1882831011,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.5122053905850,4.3653709682013
1449,1449,UrgentCare1449,Street 1449,Nispen,NB,4709AA,yeah nice international support,1789720362,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.4864237428923,4.4603271082650
1450,1450,UrgentCare1450,Street 1450,Wouwse Plantage,NB,4725AA,yeah nice international support,1742605691,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.4844112193421,4.3938768779464
1451,1451,UrgentCare1451,Street 1451,Moerstraten,NB,4727SB,yeah nice international support,7403899567,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.5258153193820,4.3464160061209
1452,1452,UrgentCare1452,Street 1452,'s-Hertogenbosch,NB,5221LN,yeah nice international support,7224179430,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.7282679445401,5.2565263738516
1453,1453,UrgentCare1453,Street 1453,Rosmalen,NB,5240AA,yeah nice international support,5125268387,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.7120248148250,5.3541087357715
1454,1454,UrgentCare1454,Street 1454,Vught,NB,5261AA,yeah nice international support,2044343884,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6691809242580,5.2936398061299
1455,1455,UrgentCare1455,Street 1455,Cromvoirt,NB,5266ZG,yeah nice international support,4534938355,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6733657047050,5.2253789635773
1456,1456,UrgentCare1456,Street 1456,Breda,NB,4811AA,yeah nice international support,6230427779,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.5934873166241,4.7773155233016
1457,1457,UrgentCare1457,Street 1457,Bavel,NB,4854ZG,yeah nice international support,2726799632,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.5645894249790,4.8288504468155
1458,1458,UrgentCare1458,Street 1458,Ulvenhout,NB,4851AA,yeah nice international support,1296363968,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.5507539490027,4.7995537508675
1459,1459,UrgentCare1459,Street 1459,Prinsenbeek,NB,4840AA,yeah nice international support,6900376500,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.5996979503550,4.7215394268733
1460,1460,UrgentCare1460,Street 1460,Teteringen,NB,4825BZ,yeah nice international support,8358599582,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6214680100340,4.7758496634457
1461,1461,UrgentCare1461,Street 1461,Raamsdonksveer,NB,4940AA,yeah nice international support,8514740328,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6925765532813,4.8819820170087
1462,1462,UrgentCare1462,Street 1462,Geertruidenberg,NB,4931AA,yeah nice international support,5523343843,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.7063119704068,4.8620294852952
1463,1463,UrgentCare1463,Street 1463,Raamsdonk,NB,4944AA,yeah nice international support,4906087089,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6890091143127,4.9111189818614
1464,1464,UrgentCare1464,Street 1464,Deurne,NB,5751AA,yeah nice international support,2690437016,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.4647901374835,5.8030956569685
1465,1465,UrgentCare1465,Street 1465,Vlierden,NB,5756AA,yeah nice international support,3340372065,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.4446195927644,5.7650622036027
1466,1466,UrgentCare1466,Street 1466,Liessel,NB,5756PA,yeah nice international support,1026731347,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.4190084389628,5.7835997944684
1467,1467,UrgentCare1467,Street 1467,Neerkant,NB,5758AA,yeah nice international support,5302289789,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.3659973624389,5.8658735076620
1468,1468,UrgentCare1468,Street 1468,Helenaveen,NB,5759NA,yeah nice international support,7047301016,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.3872987890003,5.9192855459337
1469,1469,UrgentCare1469,Street 1469,Uden,NB,5401AA,yeah nice international support,5480888778,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6618070990919,5.6057256307656
1470,1470,UrgentCare1470,Street 1470,Volkel,NB,5408ZG,yeah nice international support,3396380090,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6411603875188,5.6540111219024
1471,1471,UrgentCare1471,Street 1471,Odiliapeel,NB,5409AA,yeah nice international support,4877388897,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6447322217507,5.6995849363065
1472,1472,UrgentCare1472,Street 1472,Zeeland,NB,5411AA,yeah nice international support,7009818071,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6946594333716,5.6793310456451
1473,1473,UrgentCare1473,Street 1473,Schaijk,NB,5374ZG,yeah nice international support,1989838537,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.7064167758997,5.6057865423750
1474,1474,UrgentCare1474,Street 1474,Reek,NB,5375AA,yeah nice international support,2995666915,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.7444934872634,5.6828446009856
1475,1475,UrgentCare1475,Street 1475,Hooge Mierde,NB,5095AA,yeah nice international support,3129321833,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.3776027107530,5.1048591155876
1476,1476,UrgentCare1476,Street 1476,Hulsel,NB,5096BA,yeah nice international support,7861296957,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.3928568592180,5.1663515204890
1477,1477,UrgentCare1477,Street 1477,Lage Mierde,NB,5094AA,yeah nice international support,1530678696,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.4048924574180,5.1471666555691
1478,1478,UrgentCare1478,Street 1478,Reusel,NB,5540AA,yeah nice international support,2348339794,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.3542867009492,5.1613029579183
1479,1479,UrgentCare1479,Street 1479,Bergen op Zoom,NB,4611AA,yeah nice international support,6589970754,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.4919782662035,4.2882456112476
1480,1480,UrgentCare1480,Street 1480,Halsteren,NB,4660AA,yeah nice international support,8317792792,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.5160139970176,4.2999977288639
1481,1481,UrgentCare1481,Street 1481,Lepelstraat,NB,4664BA,yeah nice international support,5812276832,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.5511424984064,4.2768930032407
1482,1482,UrgentCare1482,Street 1482,Babyloniënbroek,NB,4269TK,yeah nice international support,4649283133,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.7693423868640,5.0317982324153
1483,1483,UrgentCare1483,Street 1483,Drongelen,NB,4267EN,yeah nice international support,1192222660,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.7156460649989,5.0526302424637
1484,1484,UrgentCare1484,Street 1484,Eethen,NB,4261TH,yeah nice international support,1202541067,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.7434743638865,5.0612440334960
1485,1485,UrgentCare1485,Street 1485,Genderen,NB,4265GB,yeah nice international support,8631441413,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.7391792489595,5.0755026810123
1486,1486,UrgentCare1486,Street 1486,Meeuwen,NB,4268GC,yeah nice international support,8332998410,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.7292643074165,5.0196775696200
1487,1487,UrgentCare1487,Street 1487,Veen,NB,4261AL,yeah nice international support,9909612174,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.7839065468330,5.0879281221747
1488,1488,UrgentCare1488,Street 1488,Wijk en Aalburg,NB,4260AA,yeah nice international support,6781032516,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.7535689340361,5.1268287350497
1489,1489,UrgentCare1489,Street 1489,Mill,NB,5450AA,yeah nice international support,6984407495,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6898070189319,5.7793846878523
1490,1490,UrgentCare1490,Street 1490,Sint Hubert,NB,5454GA,yeah nice international support,4622180664,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6792688239076,5.8078298463617
1491,1491,UrgentCare1491,Street 1491,Langenboom,NB,5453HT,yeah nice international support,4240560044,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6778594439793,5.7383227643888
1492,1492,UrgentCare1492,Street 1492,Wilbertoord,NB,5455GA,yeah nice international support,7491729621,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6701469072515,5.7665096470119
1493,1493,UrgentCare1493,Street 1493,Berlicum,NB,5258ZG,yeah nice international support,8741481455,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6824418294364,5.4004167710138
1494,1494,UrgentCare1494,Street 1494,Den Dungen,NB,5271TN,yeah nice international support,3855138760,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6636426626430,5.3679556329751
1495,1495,UrgentCare1495,Street 1495,Gemonde,NB,5290AA,yeah nice international support,1139522587,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.0874102386733,4.6558271498448
1496,1496,UrgentCare1496,Street 1496,Sint-Michielsgestel,NB,5271AA,yeah nice international support,3520133808,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6384530545877,5.3507324062725
1497,1497,UrgentCare1497,Street 1497,Gilze,NB,5126AB,yeah nice international support,1065326690,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.5396594223271,4.9441774130435
1498,1498,UrgentCare1498,Street 1498,Hulten,NB,5125NA,yeah nice international support,6957389718,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.5718659139574,4.9554021043605
1499,1499,UrgentCare1499,Street 1499,Molenschot,NB,5124NA,yeah nice international support,2269893067,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.5833361112672,4.8897533561519
1500,1500,UrgentCare1500,Street 1500,Rijen,NB,5121AA,yeah nice international support,2005008449,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.5905001820271,4.9023996326934
1501,1501,UrgentCare1501,Street 1501,Landhorst,NB,5445AA,yeah nice international support,3478527690,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6184130924434,5.7925209105042
1502,1502,UrgentCare1502,Street 1502,Ledeacker,NB,5846AA,yeah nice international support,7168313704,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6345066607669,5.8751164686871
1503,1503,UrgentCare1503,Street 1503,Oploo,NB,5841AA,yeah nice international support,8237462452,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6096321899127,5.8752491421182
1504,1504,UrgentCare1504,Street 1504,Sint Anthonis,NB,5845ZA,yeah nice international support,4726284973,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6285134464757,5.8746436905143
1505,1505,UrgentCare1505,Street 1505,Stevensbeek,NB,5844AA,yeah nice international support,5772215780,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6142403435158,5.9256120821680
1506,1506,UrgentCare1506,Street 1506,Wanroij,NB,5446AA,yeah nice international support,2722448586,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.6545293817325,5.8180350263583
1507,1507,UrgentCare1507,Street 1507,Westerbeek,NB,5843AA,yeah nice international support,1187069841,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,51.5885125786105,5.8860951250031
